season_id,matchup_home,season_type,min,team_name_home,fg3m_home,fg3a_home,fg3_pct_home,wl_home,team_name_away,fg3m_away,fg3a_away,fg3_pct_away,wl_away,highest_3pp,highest_3pp_wl
22015,CHI vs. PHX,Regular Season,240,Chicago Bulls,6,21,0.286,L,Phoenix Suns,7,17,0.412,W,0.412,W
22015,NOP vs. BOS,Regular Season,240,New Orleans Pelicans,4,13,0.308,L,Boston Celtics,12,28,0.429,W,0.429,W
22015,MIN vs. LAC,Regular Season,240,Minnesota Timberwolves,7,18,0.389,L,LA Clippers,8,25,0.32,W,0.389,L
22015,SAC vs. UTA,Regular Season,240,Sacramento Kings,10,28,0.357,W,Utah Jazz,15,36,0.417,L,0.417,L
22015,BKN vs. HOU,Regular Season,240,Brooklyn Nets,7,18,0.389,W,Houston Rockets,15,35,0.429,L,0.429,L
22015,MEM vs. OKC,Regular Season,240,Memphis Grizzlies,3,14,0.214,L,Oklahoma City Thunder,13,26,0.5,W,0.5,W
22015,DEN vs. ORL,Regular Season,240,Denver Nuggets,7,24,0.292,L,Orlando Magic,1,16,0.063,W,0.292,L
22015,CLE vs. POR,Regular Season,240,Cleveland Cavaliers,9,21,0.429,W,Portland Trail Blazers,11,26,0.423,L,0.429,W
22015,IND vs. GSW,Regular Season,240,Indiana Pacers,14,33,0.424,L,Golden State Warriors,16,35,0.457,W,0.457,W
22015,PHX vs. ORL,Regular Season,240,Phoenix Suns,6,24,0.25,W,Orlando Magic,12,25,0.48,L,0.48,L
22015,BOS vs. CHI,Regular Season,240,Boston Celtics,5,23,0.217,W,Chicago Bulls,6,21,0.286,L,0.286,L
22015,DAL vs. ATL,Regular Season,240,Dallas Mavericks,7,31,0.226,L,Atlanta Hawks,6,20,0.3,W,0.3,W
22015,MIN vs. LAL,Regular Season,265,Minnesota Timberwolves,7,19,0.368,W,Los Angeles Lakers,9,23,0.391,L,0.391,L
22015,TOR vs. SAS,Regular Season,240,Toronto Raptors,3,10,0.3,W,San Antonio Spurs,7,25,0.28,L,0.3,W
22015,MIL vs. LAC,Regular Season,240,Milwaukee Bucks,2,10,0.2,L,LA Clippers,12,28,0.429,W,0.429,W
22015,CHA vs. MIA,Regular Season,240,Charlotte Hornets,11,27,0.407,W,Miami Heat,6,21,0.286,L,0.407,W
22015,UTA vs. NYK,Regular Season,240,Utah Jazz,9,21,0.429,W,New York Knicks,8,21,0.381,L,0.429,W
22015,DET vs. MEM,Regular Season,240,Detroit Pistons,8,29,0.276,L,Memphis Grizzlies,4,15,0.267,W,0.276,L
22015,WAS vs. HOU,Regular Season,240,Washington Wizards,5,25,0.2,L,Houston Rockets,12,33,0.364,W,0.364,W
22015,CHI vs. LAC,Regular Season,240,Chicago Bulls,7,23,0.304,W,LA Clippers,10,22,0.455,L,0.455,L
22015,BKN vs. PHI,Regular Season,240,Brooklyn Nets,6,14,0.429,W,Philadelphia 76ers,4,31,0.129,L,0.429,W
22015,SAC vs. NYK,Regular Season,240,Sacramento Kings,3,16,0.188,W,New York Knicks,9,29,0.31,L,0.31,L
22015,OKC vs. ATL,Regular Season,240,Oklahoma City Thunder,9,17,0.529,W,Atlanta Hawks,10,28,0.357,L,0.529,W
22015,BOS vs. GSW,Regular Season,290,Boston Celtics,12,33,0.364,L,Golden State Warriors,9,31,0.29,W,0.364,L
22015,PHX vs. POR,Regular Season,240,Phoenix Suns,13,35,0.371,L,Portland Trail Blazers,12,34,0.353,W,0.371,L
22015,ORL vs. CLE,Regular Season,240,Orlando Magic,6,22,0.273,L,Cleveland Cavaliers,11,21,0.524,W,0.524,W
22015,UTA vs. OKC,Regular Season,240,Utah Jazz,8,28,0.286,L,Oklahoma City Thunder,6,17,0.353,W,0.353,W
22015,IND vs. MIA,Regular Season,240,Indiana Pacers,6,28,0.214,W,Miami Heat,5,20,0.25,L,0.25,L
22015,NOP vs. WAS,Regular Season,240,New Orleans Pelicans,16,27,0.593,W,Washington Wizards,12,27,0.444,L,0.593,W
22015,TOR vs. MIL,Regular Season,240,Toronto Raptors,7,20,0.35,W,Milwaukee Bucks,4,11,0.364,L,0.364,L
22015,PHI vs. DET,Regular Season,240,Philadelphia 76ers,6,18,0.333,L,Detroit Pistons,10,27,0.37,W,0.37,W
22015,SAS vs. LAL,Regular Season,240,San Antonio Spurs,6,14,0.429,W,Los Angeles Lakers,9,25,0.36,L,0.429,W
22015,DEN vs. MIN,Regular Season,265,Denver Nuggets,11,28,0.393,W,Minnesota Timberwolves,7,19,0.368,L,0.393,W
22015,MEM vs. CHA,Regular Season,240,Memphis Grizzlies,7,20,0.35,L,Charlotte Hornets,18,37,0.486,W,0.486,W
22015,CHA vs. BOS,Regular Season,240,Charlotte Hornets,11,35,0.314,L,Boston Celtics,9,25,0.36,W,0.36,W
22015,CHI vs. NOP,Regular Season,240,Chicago Bulls,8,20,0.4,W,New Orleans Pelicans,6,16,0.375,L,0.4,W
22015,MIL vs. GSW,Regular Season,240,Milwaukee Bucks,6,14,0.429,W,Golden State Warriors,6,27,0.222,L,0.429,W
22015,DAL vs. WAS,Regular Season,240,Dallas Mavericks,14,33,0.424,L,Washington Wizards,14,29,0.483,W,0.483,W
22015,ATL vs. SAS,Regular Season,240,Atlanta Hawks,5,24,0.208,L,San Antonio Spurs,10,20,0.5,W,0.5,W
22015,DET vs. IND,Regular Season,240,Detroit Pistons,13,29,0.448,W,Indiana Pacers,3,16,0.188,L,0.448,W
22015,BKN vs. LAC,Regular Season,240,Brooklyn Nets,5,19,0.263,L,LA Clippers,8,24,0.333,W,0.333,W
22015,POR vs. NYK,Regular Season,240,Portland Trail Blazers,6,21,0.286,L,New York Knicks,9,21,0.429,W,0.429,W
22015,HOU vs. LAL,Regular Season,240,Houston Rockets,15,33,0.455,W,Los Angeles Lakers,10,32,0.313,L,0.455,W
22015,PHX vs. MIN,Regular Season,240,Phoenix Suns,10,30,0.333,W,Minnesota Timberwolves,8,19,0.421,L,0.421,L
22015,OKC vs. UTA,Regular Season,265,Oklahoma City Thunder,7,21,0.333,W,Utah Jazz,8,22,0.364,L,0.364,L
22015,MIA vs. MEM,Regular Season,240,Miami Heat,7,22,0.318,W,Memphis Grizzlies,7,19,0.368,L,0.368,L
22015,TOR vs. PHI,Regular Season,240,Toronto Raptors,7,22,0.318,W,Philadelphia 76ers,10,28,0.357,L,0.357,L
22015,SAS vs. UTA,Regular Season,240,San Antonio Spurs,9,21,0.429,W,Utah Jazz,3,11,0.273,L,0.429,W
22015,CHI vs. PHI,Regular Season,240,Chicago Bulls,8,22,0.364,W,Philadelphia 76ers,11,31,0.355,L,0.364,W
22015,ATL vs. MIA,Regular Season,240,Atlanta Hawks,8,33,0.242,L,Miami Heat,7,16,0.438,W,0.438,W
22015,DAL vs. PHX,Regular Season,240,Dallas Mavericks,12,32,0.375,W,Phoenix Suns,9,25,0.36,L,0.375,W
22015,BKN vs. ORL,Regular Season,240,Brooklyn Nets,7,19,0.368,L,Orlando Magic,9,21,0.429,W,0.429,W
22015,IND vs. TOR,Regular Season,240,Indiana Pacers,10,22,0.455,W,Toronto Raptors,10,28,0.357,L,0.455,W
22015,MEM vs. WAS,Regular Season,240,Memphis Grizzlies,10,15,0.667,W,Washington Wizards,9,24,0.375,L,0.667,W
22015,POR vs. NOP,Regular Season,240,Portland Trail Blazers,13,32,0.406,W,New Orleans Pelicans,8,25,0.32,L,0.406,W
22015,DEN vs. HOU,Regular Season,240,Denver Nuggets,8,25,0.32,W,Houston Rockets,18,40,0.45,L,0.45,L
22015,DET vs. LAC,Regular Season,265,Detroit Pistons,6,19,0.316,L,LA Clippers,6,19,0.316,W,0.316,W
22015,BOS vs. CLE,Regular Season,240,Boston Celtics,9,32,0.281,L,Cleveland Cavaliers,8,23,0.348,W,0.348,W
22015,LAL vs. MIL,Regular Season,240,Los Angeles Lakers,10,27,0.37,W,Milwaukee Bucks,4,13,0.308,L,0.37,W
22015,SAC vs. HOU,Regular Season,240,Sacramento Kings,11,24,0.458,W,Houston Rockets,12,39,0.308,L,0.458,W
22015,MIN vs. DEN,Regular Season,240,Minnesota Timberwolves,4,10,0.4,L,Denver Nuggets,10,18,0.556,W,0.556,W
22015,LAC vs. MIL,Regular Season,240,LA Clippers,11,21,0.524,W,Milwaukee Bucks,5,16,0.313,L,0.524,W
22015,CHI vs. MEM,Regular Season,240,Chicago Bulls,9,24,0.375,W,Memphis Grizzlies,5,19,0.263,L,0.375,W
22015,BKN vs. MIA,Regular Season,240,Brooklyn Nets,4,16,0.25,L,Miami Heat,7,21,0.333,W,0.333,W
22015,SAS vs. WAS,Regular Season,240,San Antonio Spurs,8,22,0.364,W,Washington Wizards,3,15,0.2,L,0.364,W
22015,ATL vs. PHI,Regular Season,240,Atlanta Hawks,10,21,0.476,W,Philadelphia 76ers,12,26,0.462,L,0.476,W
22015,DET vs. BOS,Regular Season,240,Detroit Pistons,11,21,0.524,W,Boston Celtics,10,25,0.4,L,0.524,W
22015,IND vs. DAL,Regular Season,240,Indiana Pacers,11,29,0.379,W,Dallas Mavericks,8,33,0.242,L,0.379,W
22015,OKC vs. POR,Regular Season,240,Oklahoma City Thunder,2,14,0.143,W,Portland Trail Blazers,11,26,0.423,L,0.423,L
22015,NYK vs. MIN,Regular Season,240,New York Knicks,8,21,0.381,W,Minnesota Timberwolves,4,21,0.19,L,0.381,W
22015,ORL vs. CHA,Regular Season,240,Orlando Magic,14,24,0.583,W,Charlotte Hornets,14,34,0.412,L,0.583,W
22015,GSW vs. PHX,Regular Season,240,Golden State Warriors,15,32,0.469,W,Phoenix Suns,5,22,0.227,L,0.469,W
22015,UTA vs. NOP,Regular Season,240,Utah Jazz,7,20,0.35,L,New Orleans Pelicans,10,21,0.476,W,0.476,W
22015,CLE vs. OKC,Regular Season,240,Cleveland Cavaliers,12,29,0.414,W,Oklahoma City Thunder,6,20,0.3,L,0.414,W
22015,LAL vs. HOU,Regular Season,240,Los Angeles Lakers,5,24,0.208,L,Houston Rockets,12,31,0.387,W,0.387,W
22015,CHA vs. TOR,Regular Season,265,Charlotte Hornets,10,29,0.345,W,Toronto Raptors,9,39,0.231,L,0.345,W
22015,GSW vs. MIL,Regular Season,240,Golden State Warriors,9,26,0.346,W,Milwaukee Bucks,4,18,0.222,L,0.346,W
22015,PHI vs. NYK,Regular Season,240,Philadelphia 76ers,6,24,0.25,L,New York Knicks,6,19,0.316,W,0.316,W
22015,MIA vs. TOR,Regular Season,240,Miami Heat,9,25,0.36,L,Toronto Raptors,8,21,0.381,W,0.381,W
22015,ORL vs. POR,Regular Season,240,Orlando Magic,2,15,0.133,W,Portland Trail Blazers,11,32,0.344,L,0.344,L
22015,DAL vs. MEM,Regular Season,240,Dallas Mavericks,10,29,0.345,W,Memphis Grizzlies,6,17,0.353,L,0.353,L
22015,BOS vs. ATL,Regular Season,240,Boston Celtics,10,23,0.435,L,Atlanta Hawks,4,20,0.2,W,0.435,L
22015,IND vs. BKN,Regular Season,240,Indiana Pacers,7,28,0.25,W,Brooklyn Nets,8,16,0.5,L,0.5,L
22015,PHX vs. NOP,Regular Season,240,Phoenix Suns,6,16,0.375,W,New Orleans Pelicans,4,22,0.182,L,0.375,W
22015,UTA vs. DEN,Regular Season,240,Utah Jazz,10,25,0.4,W,Denver Nuggets,6,28,0.214,L,0.4,W
22015,MIN vs. SAC,Regular Season,240,Minnesota Timberwolves,6,18,0.333,W,Sacramento Kings,7,23,0.304,L,0.333,W
22015,SAS vs. LAC,Regular Season,240,San Antonio Spurs,10,19,0.526,W,LA Clippers,10,24,0.417,L,0.526,W
22015,CHI vs. DET,Regular Season,340,Chicago Bulls,5,22,0.227,L,Detroit Pistons,8,29,0.276,W,0.276,W
22015,OKC vs. LAL,Regular Season,240,Oklahoma City Thunder,9,19,0.474,W,Los Angeles Lakers,8,28,0.286,L,0.474,W
22015,NYK vs. CHI,Regular Season,240,New York Knicks,5,20,0.25,W,Chicago Bulls,5,21,0.238,L,0.25,W
22015,HOU vs. LAC,Regular Season,240,Houston Rockets,8,25,0.32,W,LA Clippers,11,38,0.289,L,0.32,W
22015,WAS vs. CHA,Regular Season,240,Washington Wizards,9,20,0.45,W,Charlotte Hornets,10,33,0.303,L,0.45,W
22015,MEM vs. IND,Regular Season,240,Memphis Grizzlies,5,19,0.263,W,Indiana Pacers,5,28,0.179,L,0.263,W
22015,DEN vs. NOP,Regular Season,240,Denver Nuggets,17,35,0.486,L,New Orleans Pelicans,11,24,0.458,W,0.486,L
22015,CLE vs. PHI,Regular Season,240,Cleveland Cavaliers,11,25,0.44,W,Philadelphia 76ers,5,24,0.208,L,0.44,W
22015,BKN vs. MIN,Regular Season,240,Brooklyn Nets,5,21,0.238,L,Minnesota Timberwolves,3,12,0.25,W,0.25,W
22015,MIA vs. POR,Regular Season,240,Miami Heat,12,23,0.522,W,Portland Trail Blazers,13,34,0.382,L,0.522,W
22015,ORL vs. ATL,Regular Season,240,Orlando Magic,4,12,0.333,L,Atlanta Hawks,11,22,0.5,W,0.5,W
22015,TOR vs. SAC,Regular Season,240,Toronto Raptors,8,29,0.276,L,Sacramento Kings,9,21,0.429,W,0.429,W
22015,PHX vs. MIL,Regular Season,240,Phoenix Suns,8,18,0.444,L,Milwaukee Bucks,5,16,0.313,W,0.444,L
22015,CHI vs. BKN,Regular Season,240,Chicago Bulls,9,26,0.346,L,Brooklyn Nets,7,20,0.35,W,0.35,W
22015,BOS vs. MIN,Regular Season,240,Boston Celtics,12,25,0.48,W,Minnesota Timberwolves,2,13,0.154,L,0.48,W
22015,ATL vs. POR,Regular Season,240,Atlanta Hawks,9,29,0.31,W,Portland Trail Blazers,5,24,0.208,L,0.31,W
22015,WAS vs. SAC,Regular Season,240,Washington Wizards,14,24,0.583,W,Sacramento Kings,7,22,0.318,L,0.583,W
22015,HOU vs. CHA,Regular Season,240,Houston Rockets,7,28,0.25,W,Charlotte Hornets,12,41,0.293,L,0.293,L
22015,NYK vs. ORL,Regular Season,240,New York Knicks,7,24,0.292,L,Orlando Magic,10,22,0.455,W,0.455,W
22015,UTA vs. PHX,Regular Season,240,Utah Jazz,9,25,0.36,W,Phoenix Suns,7,24,0.292,L,0.36,W
22015,SAS vs. IND,Regular Season,240,San Antonio Spurs,6,20,0.3,W,Indiana Pacers,7,19,0.368,L,0.368,L
22015,LAC vs. OKC,Regular Season,240,LA Clippers,7,22,0.318,L,Oklahoma City Thunder,4,17,0.235,W,0.318,L
22015,TOR vs. DAL,Regular Season,240,Toronto Raptors,12,26,0.462,W,Dallas Mavericks,11,29,0.379,L,0.462,W
22015,MIA vs. DET,Regular Season,240,Miami Heat,4,18,0.222,L,Detroit Pistons,15,30,0.5,W,0.5,W
22015,PHI vs. MEM,Regular Season,240,Philadelphia 76ers,7,23,0.304,L,Memphis Grizzlies,5,15,0.333,W,0.333,W
22015,DEN vs. LAL,Regular Season,240,Denver Nuggets,9,25,0.36,L,Los Angeles Lakers,7,26,0.269,W,0.36,L
22015,MIN vs. SAS,Regular Season,240,Minnesota Timberwolves,3,10,0.3,L,San Antonio Spurs,10,24,0.417,W,0.417,W
22015,MIL vs. PHI,Regular Season,240,Milwaukee Bucks,5,12,0.417,W,Philadelphia 76ers,7,20,0.35,L,0.417,W
22015,CHA vs. BOS,Regular Season,240,Charlotte Hornets,8,28,0.286,L,Boston Celtics,7,29,0.241,W,0.286,L
22015,PHX vs. DEN,Regular Season,240,Phoenix Suns,13,25,0.52,L,Denver Nuggets,14,35,0.4,W,0.52,L
22015,GSW vs. UTA,Regular Season,240,Golden State Warriors,9,23,0.391,W,Utah Jazz,7,20,0.35,L,0.391,W
22015,IND vs. SAC,Regular Season,240,Indiana Pacers,12,32,0.375,L,Sacramento Kings,4,23,0.174,W,0.375,L
22015,NOP vs. POR,Regular Season,240,New Orleans Pelicans,13,31,0.419,W,Portland Trail Blazers,7,28,0.25,L,0.419,W
22015,BKN vs. DAL,Regular Season,265,Brooklyn Nets,10,19,0.526,L,Dallas Mavericks,16,34,0.471,W,0.526,L
22015,CLE vs. NYK,Regular Season,240,Cleveland Cavaliers,5,22,0.227,W,New York Knicks,5,16,0.313,L,0.313,L
